key,data
Futu/02222/1722157860230,02222,test,Futu,0,0,0,62,0,0,0,0,0,0,1722157860230,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860241,02222,test,Futu,0,0,0,63,0,0,0,0,0,0,1722157860241,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860252,02222,test,Futu,0,0,0,64,0,0,0,0,0,0,1722157860252,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860263,02222,test,Futu,0,0,0,65,0,0,0,0,0,0,1722157860263,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860275,02222,test,Futu,0,0,0,66,0,0,0,0,0,0,1722157860275,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860286,02222,test,Futu,0,0,0,67,0,0,0,0,0,0,1722157860286,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860297,02222,test,Futu,0,0,0,68,0,0,0,0,0,0,1722157860297,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860308,02222,test,Futu,0,0,0,69,0,0,0,0,0,0,1722157860308,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860319,02222,test,Futu,0,0,0,70,0,0,0,0,0,0,1722157860319,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860329,02222,test,Futu,0,0,0,71,0,0,0,0,0,0,1722157860329,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860340,02222,test,Futu,0,0,0,72,0,0,0,0,0,0,1722157860340,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860352,02222,test,Futu,0,0,0,73,0,0,0,0,0,0,1722157860352,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860363,02222,test,Futu,0,0,0,74,0,0,0,0,0,0,1722157860363,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860374,02222,test,Futu,0,0,0,75,0,0,0,0,0,0,1722157860374,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860385,02222,test,Futu,0,0,0,76,0,0,0,0,0,0,1722157860385,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860397,02222,test,Futu,0,0,0,77,0,0,0,0,0,0,1722157860397,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860408,02222,test,Futu,0,0,0,78,0,0,0,0,0,0,1722157860408,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860418,02222,test,Futu,0,0,0,79,0,0,0,0,0,0,1722157860418,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860430,02222,test,Futu,0,0,0,80,0,0,0,0,0,0,1722157860430,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860441,02222,test,Futu,0,0,0,81,0,0,0,0,0,0,1722157860441,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860452,02222,test,Futu,0,0,0,82,0,0,0,0,0,0,1722157860452,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860463,02222,test,Futu,0,0,0,83,0,0,0,0,0,0,1722157860463,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860474,02222,test,Futu,0,0,0,84,0,0,0,0,0,0,1722157860474,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860485,02222,test,Futu,0,0,0,85,0,0,0,0,0,0,1722157860485,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860497,02222,test,Futu,0,0,0,86,0,0,0,0,0,0,1722157860497,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860508,02222,test,Futu,0,0,0,87,0,0,0,0,0,0,1722157860508,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860518,02222,test,Futu,0,0,0,88,0,0,0,0,0,0,1722157860518,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860529,02222,test,Futu,0,0,0,89,0,0,0,0,0,0,1722157860529,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860540,02222,test,Futu,0,0,0,90,0,0,0,0,0,0,1722157860540,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860551,02222,test,Futu,0,0,0,91,0,0,0,0,0,0,1722157860551,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860562,02222,test,Futu,0,0,0,92,0,0,0,0,0,0,1722157860562,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860573,02222,test,Futu,0,0,0,93,0,0,0,0,0,0,1722157860573,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860585,02222,test,Futu,0,0,0,94,0,0,0,0,0,0,1722157860585,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860596,02222,test,Futu,0,0,0,95,0,0,0,0,0,0,1722157860596,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860607,02222,test,Futu,0,0,0,96,0,0,0,0,0,0,1722157860607,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860619,02222,test,Futu,0,0,0,97,0,0,0,0,0,0,1722157860619,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860630,02222,test,Futu,0,0,0,98,0,0,0,0,0,0,1722157860630,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/1722157860640,02222,test,Futu,0,0,0,99,0,0,0,0,0,0,1722157860640,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/2021-06-09/11:05:41,02222,2021-06-09 11:05:41,Futu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/2021-06-09/11:05:42,02222,2021-06-09 11:05:42,Futu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/2021-06-09/11:05:43,02222,2021-06-09 11:05:43,Futu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

Futu/02222/2021-06-09/11:05:43,02222,2021-06-09 11:05:43,Futu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

